「肩甲骨はがしってなに？ 本当にはがれるの？」→はがれません！ 指圧師が解説する“肩甲骨の構造”,こんにちは。指圧師をしている斎藤充博です。書店やコンビニで、タイトルに「肩甲骨はがし」という言葉が入った本を見かけたことはありませんで...
群馬は草津だけじゃない! 「四万温泉」で絶対行くべき温泉宿&グルメ,"●さすが日本初の国民保養温泉地! 『千と千尋の神隠し』の舞台も!?
四万(しま)温泉は、草津温泉など名湯が多い群馬県の中でも断然オスス..."
めまいや頭痛だけじゃない！？熱中症でおきる「下痢」と対処法,熱中症というと、頭痛や異常な発汗、吐き気などを思い浮かべるのではないでしょうか。熱中症の中にはたくさんの症状がありますが、そのひとつに...
男性に“重たい女”と感じられてしまう人の特徴とは？,こんにちは。OKラインメンタルトレーナーの清水利生です。最近、いつも同じ理由でフラれてしまうという女性から相談をうけました。20代後半...
「この中に16個の円があります」わかる人は一瞬でわかるクイズ,グレーの長方形が窓のように並んだこの画像には、円が16個あります。いったいどこにあるか、わかるでしょうか？「すぐわかった！」という人と...
愛犬家の「うちのコは○○だから」は実は間違いだらけ!?,"『しぐさと表情ですべてわかる！犬のほんとうの気持ち』（主婦の友社）
　犬と会話できたら楽しいのに…愛犬家なら一度は考えたことがないだろ..."
ダイエットの大敵！「どうしても断れない飲み会」では何を食べたらいい？,「陰口悪口嫌がらせに反応してはいけない。イライラするとストレスホルモンが分泌され、筋肉を分解してしまう。必死で手に入れた愛する筋肉を分...
国内でも海外でも使いやすい「旅人専科」に変換プラグ付きUSB充電器が登場,「旅人専科 国内外で使える 変換プラグ付き USB充電器 MBP-Tシリーズ」 　ミヨシは8月10日、国内・海外用の電源変換プラグを備...
4G LTE対応でテザリングも可能 「LINE」も使える折りたたみケータイ au「MARVERA」,"au（KDDI）は、京セラ製の携帯電話「MARVERA（マーベラ） KYF35」を2017年8月10日に発売した。

大容量バッテリー..."
チンパンジーがじゃんけん学習=認知能力、4歳の子どもと同程度-京大,コンピューターを使ってじゃんけんを学習するチンパンジー（京都大霊長類研究所提供）　京都大の松沢哲郎特別教授（比較認知科学）らの研究グル...
チンパンジーがじゃんけん学習=認知能力、4歳児と同程度-京大,コンピューターを使ってじゃんけんを学習するチンパンジー（京都大霊長類研究所提供）　京都大の松沢哲郎特別教授（比較認知科学）らの研究グル...
【アキバ会社見学】視線追跡VRのFOVEが秋葉原に移転！ 新オフィスを見学させてもらいました,VRヘッドセット『FOVE』を開発するFOVE社から、オフィス移転のお知らせが届きました。よく見てみると、なんと移転先は秋葉原のガジェ...
Facebook、単体の「グループ」アプリ終了へ,米Facebookは8月9日（現地時間）、2014年に公開したiOSおよびAndroid版「Facebookグループ」アプリの提供を終...
Facebook、動画配信サービス「Watch」スタート,米Facebookは8月9日（現地時間）、新しい動画配信サービス「Watch」をまずは米国の一部ユーザーを対象に開始したと発表した。F...
友人限定で資金募れるアプリ「polca」 クラウドファンディング「CAMPFIRE」が提供,クラウドファンディングサイトを運営するCAMPFIREは8月10日、身近な知人・友人を対象に資金を集めるスマートフォンアプリ「polc...
皮膚細胞をあらゆる細胞・組織に変える再生チップ「TNT」発表。認可降りれば年内にも臨床へ,オハイオ州立大学の研究チームが、身体の損傷した細胞組織を皮膚細胞のリプログラミングで治癒させるという非侵襲的技術を開発しました。実験で...
任天堂が公式ストアにて8月22日からSwitch予約を告知。ただし到着日は「10月1日から順次」,任天堂の公式サイト『マイニンテンドーストア』が、同社製ゲーム機『Nintendo Switch』（ニンテンドースイッチ）の次回予約を8...
アウトドアはもちろん、室内でもゆらゆら体感できる〝自立式ハンモック〟で手軽にリラックス,"サンコーから自立するスタンド付きのハンモック、『パッと組み立て!!いきなりハンモック』が発売された。価格は9800円(税込)。

『パ..."
じっくり見よう。iPhone 8で追加されるかもしれない新色「カッパーゴールド」,"Image: Giga Apple
個人的には欲しい、けど…。
「iPhone 8」での登場が期待される、カッパー（銅）系の新色「ゴー..."
ブロケードのvEPC事業を買収=米マベニール〔BW〕,【ビジネスワイヤ】モバイル通信ソリューションの米マベニール・システムズは、米ブロケードコミュニケーションズシステムズからｖＥＰＣ事業を...
超高真空向けパッシブゲージ／コントローラーの新製品=英社〔BW〕,【ビジネスワイヤ】真空技術製品大手の英エドワーズは、超高真空向けパッシブゲージ／コントローラーの新シリーズを発表した。新シリーズは、ア...
受験生が心配なく持ち込める〝文字なしモノ消しゴム〟がトンボ鉛筆から発売,トンボ鉛筆は、青白黒のモノストライプのみの文字なし「モノ消しゴム」、商品名『消しゴムモノPE01 文字なし2Pパック』を8月18日より...
「SG6シリーズ」を開発=東芝メモリ〔BW〕,【ビジネスワイヤ】東芝メモリは、６４層積層３ビット／セル（ＴＬＣ）の３次元フラッシュメモリー「ＢｉＣＳ　ＦＬＡＳＨ」を搭載したＳＡＴＡ...
店頭市場のデータを提供=スイス金融情報会社〔BW〕,【ビジネスワイヤ】スイスの金融情報企業のスイス・マーケット・メーカー＆セキュリティーズは、店頭市場の取引情報を、認知度の高い市場データ...
カラー調整可能なスマート照明向けデザイン例を共同発表=米PI〔BW〕,【ビジネスワイヤ】電力変換用高耐圧集積回路大手の米パワー・インテグレーションズと、無線照明制御技術のフィンランド企業カサンビ・テクノロ...
TableauがClearGraphを買収、自然言語を使ってデータ分析が行えるようになる,ビジネスインテリジェンスと分析を提供するTableauは、本日（米国時間8月9日）ClearGraphの買収を発表した。ClearGr...
AWSがKubernetesのホームCloud Native Computing Foundationに参加,噂では、AmazonのクラウドコンピューティングプラットホームAWSが近く、Kubernetesベースの独自のコンテナ管理サービスをロ...
TableauがClearGraphを買収、自然言語を使ってデータ分析が行えるようになる,ビジネスインテリジェンスと分析を提供するTableauは、本日（米国時間8月9日）ClearGraphの買収を発表した。ClearGr...
AWSがKubernetesのホームCloud Native Computing Foundationに参加,噂では、AmazonのクラウドコンピューティングプラットホームAWSが近く、Kubernetesベースの独自のコンテナ管理サービスをロ...
VRビジネスを展開するハコスコが自由視点VRコンテンツ配信へ、資金も調達し事業を拡大,ハコスコ代表取締役の藤井直敬氏（左）、COOで共同創業者の太田良恵子氏（右）1000円ほどの段ボール製筐体で手軽にVRを体験できるデバ...
コンテナ化という大きな趨勢にとってはスタンダードがきわめて重要、AWSは自らその意思を示す,AWSが今日（米国時間8/9）、コンテナの標準化団体Cloud Native Computing Foundation(CNCF)の正...
Speedtest.netのOoklaが世界各国のインターネット接続速度の月報サイトを立ち上げ,自分が住んでるところのブロードバンドのスピードを自慢するためには、OoklaのSpeedtest.netを使うのが長年の定番だった。お...
【朗報】「かっぱ寿司」の食べ放題が復活するぞォォォォオオオ！ Web予約限定で8月28日スタート / かっぱウォリアーは再び集結せよ!!,2017年6月13日、全国20店舗でスタートした「かっぱ寿司」の食べ放題。その神キャンペーンっぷりに多くの「かっぱウォリアー」が集結し...
【超朗報】かっぱ寿司の食べ放題企画が復活くるうぅぅ！ WEB予約開始日や実施店舗をチェック,今年6月13日より約1か月の期間限定で「食べ放題」を実施し、大きな反響と長い行列を生んだ『かっぱ寿司』。総勢11万5765名の来店を記...
PCで4K対応！さらに映像美が進化した「Rez Infinite」PC版がリリース,2001年に発売された「Rez」をより高解像度化＆PlayStation VR対応させた「Rez Infinite」が、HTCの「VI...
Azure App Serviceで継続的デプロイ「Azure App Service plugin for Jenkins」,"Azure App ServiceにJenkinsプラグイン

Microsoftは2017年8月8日(現地時間)、Microsoft..."
「GMOコイン」へサービス名を変更し、サイトをリニューアル,"株式会社フィスコ
GMO-Z.comコイン株式会社は、2017年8月9日の定期メンテナンス（15時から16時）にて、サービス名を「Z...."
SCANDALのHARUNAとMAMI監修のアンプサウンド配信開始、FENDER TONEアプリ初の日本人女性アーティストプリセットが登場,フェンダーの次世代デジタルアンプ「MUSTANG GT」シリーズで使えるアーティストプリセットに、SCANDALのHARUNAとMAM...
同人即売会でクレカ決済できるスマホ向けアプリ「pixiv PAY」登場 財布が小銭でパンパン問題が解消されるかも,"ピクシブが、同人即売会などのイベントでクレジットカード決済が利用できるスマホ向けアプリ「pixiv PAY」をリリースしました。
　同..."
Facebookが番組配信サービス「Watch」発表、YouTubeなどとの競争激化,米Facebookは8月9日 (現地時間)、「Watch」という新しい動画コンテンツ配信サービスを発表した。Facebookのソーシャ...
メモ用紙に指で描いた図形をすぐ3DCG化できるApple「ARKit」の恐るべき潜在能力がわかるムービー,iOS 11からiPhoneのカメラで空間を認識して簡単にAR(拡張現実)を実現できる「ARKit」が導入される予定です。そんなARK...
これまでの情報はホンモノか？ 新たに「iPhone 7s Plus」と「iPhone 8」のダミーモデルの動画が公開,"Screenshot: 小暮ひさのり/YouTube
噂は確信へと繋がっていきます。
それはガラス製の筺体ですとか、ホームボタンなしで..."
3万円台！コスパ良好GPSスポーツウォッチ『SUUNTO SPARTAN TRAINER WRIST HR』発売へ,"アスリートだけでなく、日々の健康管理に取り組みたい人にも。
フィンランドの精密機器メーカー「SUUNTO（スント）」は、マルチスポーツ..."
アップルペイで商品詐欺容疑=中国人2人逮捕-大阪府警,米アップルのスマートフォン「ｉＰｈｏｎｅ（アイフォーン）」で利用できる決済サービス「アップルペイ」に他人のクレジットカード情報を登録し...
QRコード決済のための新しい世界的仕様に対応=米ビザ〔BW〕,【ビジネスワイヤ】クレジットカード大手の米ビザは、新しい世界的ＱＲコード決済仕様に対応すると発表した。新仕様は、ＥＭＶ仕様を定める技術...
iPhone 8はユーザーが画面を見ていると顔認識機能で自動的に通知音をオフにする機能を実装か,2017年秋にも発表とみられる「iPhone 8(仮称)」には3D顔認証機能が搭載されるとうわさされており、従来のTouch IDを廃...
NTTデータ、MIRACLE LINUXらとIoT×エッジコンピューティング分野で協業,NTTデータは7日、ミラクル・リナックス(MIRACLE LINUX)、およびサイバートラスト(Cybertrus)と、IoT分野にお...
日本初！折り畳み可能な電動スマートキックボード『Z5』が先行発売を開始,UNITSはCAMPFIREが運営するクラウドファンディングサービス、「CAMPFIRE」にてAirwheel社の電動スマートキックボ...
スマホケースをデザイン&印刷して持ち帰れるオンデマンドサービスがサムライワークスの直営店で開始,"店舗の様子
スマートフォンケースブランドの「CollaBornTokyo」を運営するサムライワークス株式会社は、直営店「CollaBo..."
これがGoogleの新スマホ「Pixel 2」？ ベゼルが太いオールドスタイル...,"Image: Twitter
見た目的には、あまりカッコイイ気はしません。
2016年10月に発表されたものの、いまいち存在感がない、..."
iPhone8は1080p/240fps動画撮影、マルチ生体認証、モダンHDR,iOS開発者のギルヘルム・サンボー氏が、HomePodのファームウェアからさらに興味深い記述を発見、iPhone8が搭載する新機能を指...
ネット利用「次の10億人」、カギは動画と声,"インターネットの世界的な普及が第2段階に突入している。だが、普及の仕方は第1段階とは明らかに異なるようだ。
　IT（情報技術）業界が「..."
ステージ4大腸がんの治療選択肢「アフリベルセプト ベータ」登場-サノフィがセミナー,"年間約3万人の患者さんがステージ4の大腸がんと診断
国立がん研究センター東病院 消化管内科 科長
吉野孝之先生
　早期の段階で発見され..."
"SAPPHIRE、Radeon Vega 64搭載カードを8月18日発売 - 税別73,800円前後から",アスクは8月10日、AMDの最新GPU「Radeon Vega 64」を搭載したSapphire Technology製グラフィックス...
月1980円がスタンダードに！「UQ mobile」vs「Y!mobile」本当はどっちが得？,今、乗り換える人が急増している格安スマホ。『iPhone SE』の取り扱いで人気上昇中の大手サブブランドから、種類豊富なAndroid...
地球規模の問題解決を目指すシンギュラリティ大学とは？,2045年、AI（人工知能）が人間の能力を超えるとされている。いわゆる「シンギュラリティ（技術的特異点）」だ。これによって世の中はどの...
専門知識ゼロでも大丈夫「パソコンで楽しむ 自分で動かす人工知能」,株式会社インプレスは、プログラミング知識ゼロの人でも、体験しながら人工知能の仕組みが学べる「パソコンで楽しむ 自分で動かす人工知能」を...
iPhone 8、iPhone 7s、iPhone 7s Plus、ぜ~んぶ並べたらこんな感じ？,"Screenshot : 塚本直樹 / Twitter
iPhone 8、いいサイズ感じゃないですか〜。
新色のカッパーゴールドモデル..."
Nike公式サイト、Apple Watch Nike+を30%引きのセール中,AppleとNikeのコラボレーションモデルであるApple Watch Nike+が、Nikeのオンラインショッピングサイトで30%...
【惑星衝突？】2017年8月に起こる日食が地球の最後になるらしい、、、,私たちの住む地球の周りには数多くの惑星が存在しており、皆さんもご存知の月や太陽など様々な大きさと特徴となっています。太陽系に位置する地...
AIとビッグデータでゲリラ豪雨をパトロール 全国10万人の活動とは？,2017/08/09 22:19 ウェザーニュース夏に突然襲い掛かるゲリラ豪雨。急な大雨は日常生活に支障が出るだけでなく、大きな災害も...
X299マザー+Optane Memoryは4Kゲーム録画の救世主,超高画質ゲーム録画PCを作るならX299マザーとOptane Memoryがオススメ！シングルとマルチどちらも速いCPUといえば先日出...
kintoneの作成済みアプリの配置場所を変更する方法,作成済みアプリの配置は変更できない!? それならば…　スペースの外に作成したアプリをスペース内に動かしたいことがある。しかし、結論から...
「Switch」予約、22日から受け付け 任天堂の通販サイトで,任天堂の公式通販サイト「マイニンテンドーストア」で8月22日から、ゲーム機「Nintendo Switch」の予約受付が始まる。「1日...
海底に眠る「伊58」らしき潜水艦、調査へ ニコ生でライブ配信,長崎県五島列島沖に沈んでいる潜水艦は、旧日本海軍の「伊58」なのか――ドワンゴは8月9日、その正体を突き止める潜水調査の模様を、ニコニ...
産総研、カルシウムイオンの欠乏が染色体異常を引き起こす原因を解明,産業技術総合研究所(産総研)は、同所バイオメディカル研究部門 細胞・生体医工学研究グループの髙田英昭 主任研究員らの研究グループが、カ...
暗号通貨イーサリアムを用いたクラウドファンディングサイトが開設,bacoorは8月9日、暗号通貨「イーサリアム」を決済に用いたクラウドファンディングサイト「REAL BOOST」の受援者募集を開始し...
産総研、カルシウムイオンの欠乏が染色体異常を引き起こす原因を解明,産業技術総合研究所(産総研)は、同所バイオメディカル研究部門 細胞・生体医工学研究グループの髙田英昭 主任研究員らの研究グループが、カ...
暗号通貨イーサリアムを用いたクラウドファンディングサイトが開設,bacoorは8月9日、暗号通貨「イーサリアム」を決済に用いたクラウドファンディングサイト「REAL BOOST」の受援者募集を開始し...
旅行ルート作りの効率アップ!! Googleマップの「経由地」で訪問場所をまとめて入力しよう：Google Tips,お盆を前にしたこの時期は、夏休みシーズン真っ只中なタイミング。「いい機会なので、短めの旅行でも」という方もおられるのではないでしょうか...
横着者歓喜の充電器『ENEROID』。電池はジャラジャラ流し込め！,"ついつい、無駄に充電してしまいそうです。
ケンコー・トキナーは充電池をジャラジャラと流し込んで充電できる、ちょっと変わった急速自動充電..."
東芝が新高画質技術「地デジビューティ」を搭載した「液晶レグザ」を発売,東芝は液晶レグザの新製品として、地上デジタル放送などの映像をクリアに実現する高画質技術「地デジビューティ」を搭載するとともに、スピーカ...
「The 電話」がコンセプトのシンプルなストレートケータイ「Simply」,ソフトバンクとウィルコム沖縄は8月10日、「ワイモバイル」の新製品として、「The 電話」をコンセプトにしたシンプルなストレートタイプ...
どこでも360度サウンドを! 小型スピーカー「GEMINI」はマグネットでくっつけられる,近年かなり浸透してきたBluetoothスピーカー。パソコンやスマホの音楽をワイヤレスで楽しめるという便利なものだが、もっと可動性があ...
新型iPhone、全モデル量産開始という朗報伝わる,"Image: Mahod84 / shutterstock.com
その言葉を待っていた！
これまでさんざん私達の気をもませてきた、「..."
パスワードの専門家が「大文字も数字も記号も意味がなかった」と過去の持論が間違いだったことを認める,"By Thomas Au
パスワードを安全なものにするためには、アルファベットの場合は大文字と小文字を入り交ぜたり、数字や記号を加えた..."
囲碁AI「AlphaGo」や「DQN」の開発元DeepMindが「スタークラフト2」で最強のAI構築に挑戦中,人工知能(AI)はいつどの分野で人間を追い抜かしていくのか？という研究の中では、「スタークラフトは2018年頃から2033年頃にかけて...
『レインボーシックス シージ』タイトルアップデート2.2.2配信―カスタムマッチ条件の大幅緩和など,『レインボーシックス シージ』タイトルアップデート2.2.2配信―カスタムマッチ条件の大幅緩和などユービーアイソフトは人気タクティカル...
A・ルービンのEssentialがスマートフォン発売へ――3億ドル調達、Amazon、Best Buyに近く登場,Androidの生みの親の一人、アンディー・ルービンの新しいスマートフォン・メーカー、Essentialは3億ドルの資金調達ラウンドを...
Facebook、オリジナルビデオを新しいWatchタブで公開へ――パートナーに収入の55%分配,Facebookにオリジナルビデオを見るためのWatchタブが設置される。コンテンツはパートナーがFacebookのために製作するオリ...
iPhone8/7s/7s Plusの背面画像が流出！ガラス製でスッキリ,iPhone8、iPhone7s、iPhone7s Plusの3モデルの背面の写真を、リーク情報で知られるソニー・ディクソン氏から入手...
歴代iPhoneは何位？世界でもっとも優れた「スマホランキング」が発表される,"こんにちわ、Hikaru Sanoです。
過去に多数のモデルが販売されているiPhone、世界的に見てもシェアは上位に入る状態が続いて..."
Apple Pencilを挿すだけで充電！ ペン立てスタイルの専用充電器,ペン立てのようにApple Pencilを置いたり、充電もできる専用充電器「ペン立てにもなるApple Pencil用充電スタンド」が...
なんと7980円！ microUSB&Type-C両対応のスマホ用360度カメラ,縦横360度のフルアングル撮影が楽しめる、microUSB＆Type-C両対応のスマートフォン向け360度カメラ「720C100」がF...
スマホ用128GBメモリー兼OTGケーブルのType-C版が3680円で販売中！,Type-C接続の最新AndroidスマートフォンやMacBookに対応する、USBメモリー機能搭載OTGケーブルが特価で登場。東映無...
【速報】アスク、AMD最新のハイエンドGPU「RADEON RX VEGA 64」搭載のSapphire製グラフィックボードを発表,アスクは8月10日、AMDの最新ハイエンドGPU「RADEON RX VEGA 64」を搭載した、Sapphire Technolog...
日本のタクシーで始まった「乗る前に料金確定」システムに、ぼったくりに悩む韓国ネットが感心「見習いたい」「日本は社会システムが整った先進国」,8日、目的地までのタクシー運賃を乗車前に確定させる新サービスの実証実験が東京都内で始まったことについて、韓国・聯合ニュースが伝えた。写...
インスタグラムの投稿内容から投稿者がうつの症状にあるかどうかを予測できることが判明(米研究),SNSの投稿にはあなたの心の健康状態をほのめかす手がかりが残されているという。最近の研究からは、単語、文字、絵文字はその人の気分や心の...
ピクスタ---農業・ガーデニングWebマガジン「AGRI PICK」と連携、画像素材を提供,"株式会社フィスコ
ピクスタ＜3416＞は8日、農業・ガーデニング等のWebマガジン「AGRI PICK」を運営するアグリコネクト(東京..."
エストニアが示す未来、「国境なき国家」を目指して,IoTプラットフォームを開発するスタートアップ企業、プラネットウェイの基幹技術である「avenue-cross」は、電子政府先進国とし...
噂：PS4 Pro、システムソフトウェア5.0よりTwitchでの1080p、60fps配信に対応,噂：PS4 Pro、システムソフトウェア5.0よりTwitchでの1080p、60fps配信に対応海外メディアEurogamerは、P...
iPhoneに装着、超広角撮影と超近接撮影ができるクリップレンズ,"すべての動画・画像がある記事はこちら
iPhoneに取り付けることで超広角撮影と超近接撮影が行える「リアルプロクリップレンズ Wスーパ..."
Apple、Apple Musicで「Carpool Karaoke – カープール・カラオケ」を配信開始,"Appleが、Apple Musicで「Carpool Karaoke - カープール・カラオケ」を配信開始している。
　Apple ..."
パイオニア、ロジスティクス ソリューションフェアに出展へ...クラウド型運行管理サービスの新機能初公開,管理者は訪問順をワンタッチで最適化するなど、簡単な操作で一日のコースを作成し、対応カーナビ端末に送信もっと画像を見るパイオニアは、8月...
【本日のセール情報】Amazonタイムセールに週末を楽しむアイテムが多数登場！ 電子工作入門キットやエレキベーススターターセット、PC周辺機器などがお得に,"Image: Amazon
こちらは、メディアジーン コマースチームからの記事です。
Amazon（アマゾン）で毎日開催されているタイ..."
カシオ、G-SHOCK35周年を祝したビッグバン級記念モデル発表,カシオ計算機は8月8日、耐衝撃ウオッチ「G-SHOCK」から「BIG BANG BLACK（ビッグバンブラック）」5モデルを発表した。...
Intel、自動運転車を100台製造し、年内テスト開始へ,米Intelは8月8日（現地時間）、イスラエルの自動運転技術企業Mobileyeの買収を完了したと発表した。翌9日、Mobileyeと...
KDDI、香港でクラウドとダイレクト接続する「TELEHOUSE Cloud Link」,KDDIは8月9日、クラウドサービスとのダイレクト接続を実現する「TELEHOUSE Cloud Link」を、中国・香港のデータセン...
遊びながらの充電もOK。大人の手でも握りやすそうなJoy-Con用グリップが登場,"Image: サンコー
コスパとホールド感重視で。
サンコーはニンテンドースイッチ用周辺機器として、Joy-Conをセットして充電しつ..."
NTTなど、現在と同じ細さの光ファイバーで伝送速度118.5Tbit/秒を実現,日本電信電話(NTT)、KDDI総合研究所、住友電気工業(住友電工)、フジクラ、古河電気工業(古河電工)、日本電気(NEC)、千葉工業...
480億円消失...仮想通貨ビットコインの安全を守るブロックチェーンとは,ビットコインと聞くと、2014年に起きたマウントゴックス社の約480億円消失事件を思い浮かべる人も少なくないだろう。しかしこれは、マウ...
iPhoneやノートPCを充電しながら運べる「スマートスーツケース」―プロテカ,"すべての動画・画像がある記事はこちら
トラベルバッグブランド「プロテカ」は、iPhoneやAndroidスマートフォン、ノートPCを充..."
Jディスプレイ、 iPhoneサプライヤーの失敗例,"――WSJの人気コラム「ハード・オン・ザ・ストリート」
＊＊＊
　電子機器の部品メーカーにとって、米アップルからの受注は天恵だ。しかし..."
富士通テン、4か国語対応ナビを発売...訪日外国人のレンタカー需要に対応,4か国語に対応したECLIPSE(イクリプス)」カーナビゲーションシステム「AVN」の新商品富士通テンは8月9日、レンタカーやリース車...
月には膨大な量の水があることが判明！ 過去の火山活動、バラ撒かれたガラスの粒... 想像を超える月の“本当の姿”とは？(最新研究),アポロ11号計画をはじめこれまで撮影された月の地表を捉えた写真を見る限り、月面はカラカラに乾燥した不毛の大地が広がっているだけである。...
IoTを活かした「連レーダー」で今年も阿波おどりの熱気を追え！,阿波おどりといえば、四国は徳島県の夏の風物詩だ。東京の高円寺をはじめいいろな場所では開催されるようになった阿波おどりだが、本場との最大...
Facebook、クローキングを禁止――クローラーを騙して偽サイトを表示する行為を発見すれば追放,「クローキング（cloaking）」といえば何やらSFっぽい術語に聞こえるかもしれないが、スパムサイトが現在ひんぱんに使っている騙しの...
マックフルーリー期間限定「ブラックサンダー」味！ ザクザク食感が美味しそう,マクドナルドでは2017年8月16日（水）から、有楽製菓の「ブラックサンダー」と初めてコラボレーションした「マックフルーリー ブラック...
【蒲田】ラーメン官僚が再訪を誓った二郎インスパイア系ラーメン,日本全国に数多あるラーメンの中でもとっておきの一品を食べ歩きながら紹介する、ラーメン官僚かずあっきぃこと田中一明さん。豪華執筆陣による...
セブンに紅茶と宇治抹茶の“爽快&濃厚かき氷”が登場,"ホイップクリーム風ミルクアイス、紅茶練乳ソース、紅茶味かき氷の三層で濃厚な仕上がりに 

セブン＆アイ・ホールディングスは、「セブンプ..."
和三盆とカラメルで美味しさアップ「スペシャル ウェスティン プリン」,カスタードの甘味を引き出す低温殺菌牛乳、リッチな香りのマダガスカル産バニラビーンズ、隠し味に加えた和三盆など、厳選された素材が使用され...
【食レポ】一羽まるごとフライドチキン,日本ケンタッキー・フライド・チキンが8月5日、鶏惣菜をメインにした持ち帰り専門の新業態店「THE TABLE by KFC」の1号店を...
おしゃれ女子におすすめ！台湾式ティースタンドが表参道にオープン。,おしゃれ女子におすすめ！台湾式ティースタンドが表参道にオープン。「お茶に恋をする、美しい生活」をコンセプトにした、台湾式のティースタン...
【朗報】かっぱ寿司で「新・食べ放題」始まる！今回は店舗拡大&予約限定なので待たずに入れそう,"すべての動画・画像がある記事はこちら
かっぱ寿司で「新・食べ放題」がスタート。8月28日～9月8日の期間、36店舗を対象に実施されます..."
世界中の幸せを祈る『雪見だいふく 愛媛みかん』|ROOMIEアイス部,本格的な夏が到来！ 溶けてしまいそうな毎日を乗り越えるため、ROOMIE編集部員が休憩中に食べたアイスをご紹介。夏はアイス。少しでも暑...
【明日から】エクストラを超える超エクストラってどんなん!? カフェ・ド・クリエの「超エクストラミントチョコ」が気になるッ！,いつ食べてもおいしいけれど、特に暑い夏にぴったりなのがチョコミント味のスイーツです。チョコミント大学生のうしくろさんは、Pascoの「...
大衆酒場のぶっちぎり酒場でお盆の集まりや夏の飲み会をオトクに楽しめる「生ビール“何杯でも”1杯100円フェア」が開催,株式会社レインズインターナショナルでは、「ぶっちぎり酒場」にて、2017年8月11日（金）より「生ビール100円フェア」を開催いたしま...
夏限定の遊び場、銀座のルーフトップテラスで大人のビアガーデン開催中！,「東急プラザ銀座」の屋上テラス「KIRIKO TERRACE-WATER SIDE-」に「POOLSIDE BEER GARDEN W...
ルルルンから、沖縄限定の大人リッチなフェイスマスク登場,"これから沖縄に行く予定の人向けのお土産情報を。
2年連続フェイスマスクブランドNo1のフェイスマスク「ルルルン」の、地域限定フェイスマ..."
【火を使わない】夏のごはん作りは「レンジおかず&ホイル焼き」で乗り切ろう！,"毎日の暑さでキッチンに立つのも億劫になっていませんか？そんな時のごはん作りは火を使わず作ることのできる簡単おかずがうれしいですよね。
..."
逆さますぎる！鎌倉「ブンブン紅茶店」の仰天ケーキ,武士の古都・鎌倉。神社仏閣の魅力はもちろんのこと、老舗と新店がシノギを削る、グルメのメッカでもあります。今回紹介する「ブンブン紅茶店」...
旅の思い出や東京の土産話とともに空港で買える“羽田空港限定スイーツ”を,"羽田空港限定スイーツ「クレーム オ フレーズ」 

資生堂パーラーは、羽田空港にて夏の帰省土産に最適な「クレーム オ フレーズ」(6個..."
【無慈悲】10時開始のハーゲンダッツ無料配布に10時15分に行ったらこうなった！ 外苑前「Häagen-Dazs SUMMER RESORT」,8月10日、つまり今日は何の日か知っているだろうか？　それは「ハーゲンダッツの日」である。公式Twitterによると、今日はハーゲンダ...
売り切れ必至！カフェコムサで旬の白桃たっぷりの「ももコレクション」がスタート♡,"“日本の食をアートする”をテーマに日本各地の旬のフルーツをつかったケーキやカフェを展開する「カフェコムサ」。
そんな同店から、期間限定..."
ラーメンの麺も備長炭!?田辺市「道の駅・紀州備長炭記念公園」,和歌山が誇る伝統文化「紀州備長炭」の発祥の地は白浜から車で北へ約30分の所にある田辺市秋津川。現在ここには「道の駅・紀州備長炭記念公園...
【なんと】マクドナルドに「マックフルーリー ブラックサンダー」--あのザクザク食感と濃厚ソフトがコラボ！,"すべての動画・画像がある記事はこちら
マクドナルド各店で、有楽製菓「ブラックサンダー」と初めてコラボレーションした商品「マックフルーリ..."
台湾・高雄で海鮮粥・麺・饅頭食べ歩き！六合夜市オススメグルメ7選！,台湾の港町・高雄で外せないのが海鮮系Ｂ級グルメ。高雄市内中心部にあるアクセス抜群な六合夜市は、シンプルな魚介類の塩焼きのほか、海鮮粥、...
日本に新たなブラックテクノロジー出現？ 日本人がとけないアイスキャンディーを作ったぞ！=中国メディア,日本に新たなブラックテクノロジー出現？　日本人がとけないアイスキャンディーを作ったぞ！＝中国メディア７月に金沢発の「融けないアイス」の...
【福島】お蕎麦とカモとガレットのお店foujitaさん,岡島かれんお蕎麦とカモとガレットのお店foujitaさん。ランチが3種類あり、私は全部が入っているCにしました。カモが入ったリゾットと...
完売必至！旬の国産白桃を楽しめる「ももコレクション」開催,"「白桃といちじくのケーキ」はベースにクリームチーズを使用 

コムサが展開する「カフェコムサ」では8月10日(木)から20日(日)の期..."
「牛角アイス ヤッホー盛りで！」→アイスが3倍サイズになるぞ~！山の日限定企画、牛角で,"すべての動画・画像がある記事はこちら
焼肉チェーン「牛角」の各店で、8月11日に“山の日”を記念した1日限定キャンペーンを実施。「牛角..."
ベチャッとしない！味が決まる！ ワザあり「ゴーヤーチャンプルー」【作ってみた】,"猛暑日が続く中、早くも夏バテしている人も多いのでは？お盆休みにグッタリしていちゃもったいない！そんなときにきくのはやっぱりゴーヤー。
..."
スイーツ界の巨匠フィリップ・コンティチーニが「オリジナルパフェ」を作ってくれる！ 20名限定の超豪華企画がMakuakeに登場だよ♪,東京の新名所「ギンザシックス」の人気パティスリー「フィリップ・コンティチーニ」。パリスイーツ界の巨匠と呼ばれるフィリップさん。その貴重...
